osm_id,code,fclass,name,type,center,area
209825015,1500,building,,residential,"(112.08728307777778, 112.08728307777778)",39.0791015625
209825016,1500,building,,residential,"(112.08717665454546, 112.08717665454546)",49.904296875
214289897,1500,building,,residential,"(103.88478005102041, 103.88478005102041)",33.037109375
214289900,1500,building,,residential,"(103.88497307058825, 103.88497307058825)",31.2236328125
214289902,1500,building,,residential,"(103.88545718571432, 103.88545718571432)",14.7626953125
214317727,1500,building,,residential,"(103.92472709230768, 103.92472709230768)",22.6767578125
214317729,1500,building,,residential,"(103.92483505454547, 103.92483505454547)",31.80078125
214317731,1500,building,,residential,"(103.92583434000001, 103.92583434000001)",17.3583984375
214317732,1500,building,,residential,"(103.92638423999999, 103.92638423999999)",17.810546875
214317733,1500,building,,residential,"(103.92617298, 103.92617298)",28.8017578125
214317735,1500,building,,residential,"(103.92545247142858, 103.92545247142858)",24.244140625
214317736,1500,building,,residential,"(103.92603610000002, 103.92603610000002)",27.3359375
214317738,1500,building,,residential,"(103.92588104285714, 103.92588104285714)",25.5625
214317739,1500,building,,residential,"(103.92649938, 103.92649938)",23.869140625
217433171,1500,building,,residential,"(103.88646559230772, 103.88646559230772)",64.0595703125
217433172,1500,building,38,residential,"(103.8861882846154, 103.8861882846154)",23.0244140625
217433173,1500,building,40,residential,"(103.88626117777777, 103.88626117777777)",21.869140625
217433178,1500,building,,residential,"(103.88565105384615, 103.88565105384615)",24.130859375
217433179,1500,building,,residential,"(103.88562865384614, 103.88562865384614)",21.3837890625
217433180,1500,building,,residential,"(103.88557378461539, 103.88557378461539)",22.0029296875
217433181,1500,building,,residential,"(103.88555696923078, 103.88555696923078)",22.7861328125
217433182,1500,building,,residential,"(103.88549115555557, 103.88549115555557)",17.080078125
217433183,1500,building,,residential,"(103.88543162222221, 103.88543162222221)",17.1015625
217433184,1500,building,,residential,"(103.88644592307693, 103.88644592307693)",20.9443359375
217433185,1500,building,,residential,"(103.88674876153847, 103.88674876153847)",24.5107421875
217433186,1500,building,,residential,"(103.88651261538462, 103.88651261538462)",23.4560546875
217433187,1500,building,,residential,"(103.8870162923077, 103.8870162923077)",23.6708984375
217433189,1500,building,,residential,"(103.8878680769231, 103.8878680769231)",24.3896484375
217433190,1500,building,,residential,"(103.88807830000002, 103.88807830000002)",19.4228515625
217433191,1500,building,,residential,"(103.88747287272726, 103.88747287272726)",22.2783203125
217433192,1500,building,,residential,"(103.88801877777779, 103.88801877777779)",15.142578125
217433193,1500,building,,residential,"(103.88800458888889, 103.88800458888889)",17.794921875
218214857,1500,building,Blk 101,residential,"(103.9057198, 103.9057198)",74.6357421875
218214858,1500,building,Blk 101A,residential,"(103.90586282962964, 103.90586282962964)",23.033203125
218214859,1500,building,Blk 101B,residential,"(103.90634814, 103.90634814)",24.365234375
218214860,1500,building,Blk 101C,residential,"(103.9066358173913, 103.9066358173913)",22.80078125
218214861,1500,building,Blk 101D,residential,"(103.90620391578948, 103.90620391578948)",23.1396484375
218214863,1500,building,Blk 102A,residential,"(103.9058374631579, 103.9058374631579)",23.2724609375
218214865,1500,building,Blk 102B,residential,"(103.90540008947369, 103.90540008947369)",25.4658203125
218214868,1500,building,Blk 102C,residential,"(103.90505042608696, 103.90505042608696)",22.814453125
218214870,1500,building,Blk 102D,residential,"(103.90545395185184, 103.90545395185184)",23.03515625
218214871,1500,building,Blk 103A,residential,"(103.90492439565217, 103.90492439565217)",24.822265625
218214872,1500,building,Blk 103B,residential,"(103.90477130000001, 103.90477130000001)",24.8271484375
218214873,1500,building,Blk 103C,residential,"(103.90462578695652, 103.90462578695652)",24.81640625
218214874,1500,building,Blk 104A,residential,"(103.905076725, 103.905076725)",27.98046875
218214875,1500,building,Blk 104B,residential,"(103.90550144999999, 103.90550144999999)",23.6220703125
218214876,1500,building,Blk 105A,residential,"(103.90572814736844, 103.90572814736844)",23.6748046875
218214877,1500,building,Blk 105B,residential,"(103.90605284736841, 103.90605284736841)",24.7783203125
218214878,1500,building,Blk 105C,residential,"(103.90571650526314, 103.90571650526314)",24.78125
218214879,1500,building,Blk 105D,residential,"(103.90542996315789, 103.90542996315789)",23.6865234375
218214880,1500,building,Blk 106A,residential,"(103.90854243157894, 103.90854243157894)",30.30078125
218214881,1500,building,Blk 106B,residential,"(103.90805112, 103.90805112)",22.1142578125
218214882,1500,building,Blk 106C,residential,"(103.90767991481479, 103.90767991481479)",22.365234375
218214883,1500,building,Blk 106D,residential,"(103.90731758947365, 103.90731758947365)",25.5810546875
218214884,1500,building,Blk 107,residential,"(103.90768898000002, 103.90768898000002)",104.263671875
218214885,1500,building,Blk 107A,residential,"(103.90695313684209, 103.90695313684209)",25.5693359375
218214886,1500,building,Blk 107B,residential,"(103.90733764782611, 103.90733764782611)",26.421875
218214887,1500,building,Blk 107C,residential,"(103.90772137826089, 103.90772137826089)",26.4091796875
218214888,1500,building,Blk 107D,residential,"(103.9081046, 103.9081046)",21.2236328125
218214889,1500,building,Blk 109,residential,"(103.90945508, 103.90945508)",93.7900390625
218214890,1500,building,Blk 109A,residential,"(103.91001266842106, 103.91001266842106)",23.283203125
218214891,1500,building,Blk 109B,residential,"(103.9097227173913, 103.9097227173913)",26.3857421875
218214893,1500,building,Blk 109C,residential,"(103.90932178695651, 103.90932178695651)",26.38671875
218214894,1500,building,Blk 109D,residential,"(103.9088480368421, 103.9088480368421)",23.3779296875
218214895,1500,building,Blk 110A,residential,"(103.9091031047619, 103.9091031047619)",34.8203125
218214896,1500,building,Blk 110B,residential,"(103.90967184074077, 103.90967184074077)",22.33984375
218214897,1500,building,Blk 110C,residential,"(103.91005048800001, 103.91005048800001)",22.083984375
218214898,1500,building,Blk 110D,residential,"(103.9103526473684, 103.9103526473684)",22.3291015625
218214899,1500,building,Blk 111,residential,"(103.90672128596495, 103.90672128596495)",33.2734375
218214900,1500,building,Blk 112,residential,"(103.90717717543859, 103.90717717543859)",33.2626953125
218214901,1500,building,Blk 114,residential,"(103.9075863101695, 103.9075863101695)",40.8388671875
218214902,1500,building,Blk 115,residential,"(103.90739486500001, 103.90739486500001)",21.2978515625
218214903,1500,building,Blk 116,residential,"(103.90709764035083, 103.90709764035083)",33.248046875
218214904,1500,building,Blk 117,residential,"(103.9067338982456, 103.9067338982456)",33.26171875
218214905,1500,building,Blk 118,residential,"(103.90633284912279, 103.90633284912279)",33.267578125
218214906,1500,building,Blk 119,residential,"(103.90638048000001, 103.90638048000001)",173.6513671875
218214907,1500,building,Blk 126,residential,"(103.91087476, 103.91087476)",44.7587890625
218214908,1500,building,Blk 126A,residential,"(103.91158852, 103.91158852)",38.56640625
218214909,1500,building,Blk 126B,residential,"(103.91103710000002, 103.91103710000002)",24.1015625
218214910,1500,building,Blk 126C,residential,"(103.910709876, 103.910709876)",29.73828125
218214911,1500,building,Blk 126D,residential,"(103.91113294545454, 103.91113294545454)",24.0849609375
218214912,1500,building,Blk 128,residential,"(103.91251508, 103.91251508)",63.94921875
218214913,1500,building,Blk 128A,residential,"(103.91245599206351, 103.91245599206351)",37.3466796875
218214914,1500,building,Blk 128B,residential,"(103.9129199785714, 103.9129199785714)",21.294921875
218214915,1500,building,Blk 128C,residential,"(103.91242581428571, 103.91242581428571)",28.7998046875
218214916,1500,building,Blk 128D,residential,"(103.91203761034485, 103.91203761034485)",22.818359375
218214917,1500,building,Blk 130,residential,"(103.91006177600002, 103.91006177600002)",32.048828125
218214918,1500,building,Blk 131,residential,"(103.91028772, 103.91028772)",61.6708984375
218214919,1500,building,Blk 132,residential,"(103.91077708799999, 103.91077708799999)",32.0380859375
218214920,1500,building,Blk 133,residential,"(103.91046372200002, 103.91046372200002)",32.03125
218214921,1500,building,Blk 134,residential,"(103.91017861399992, 103.91017861399992)",32.033203125
218214922,1500,building,Blk 135,residential,"(103.909902382, 103.909902382)",32.0234375
218214923,1500,building,Blk 137,residential,"(103.90923813333335, 103.90923813333335)",77.4443359375
218214924,1500,building,Blk 138,residential,"(103.90966058, 103.90966058)",32.0322265625
218214925,1500,building,Blk 160A,residential,"(103.91573070344828, 103.91573070344828)",21.857421875
218214926,1500,building,Blk 160B,residential,"(103.9160169033333, 103.9160169033333)",22.1396484375
218214930,1500,building,Blk 161A,residential,"(103.91500957333334, 103.91500957333334)",21.8671875
218214934,1500,building,Blk 161B,residential,"(103.91529627333333, 103.91529627333333)",22.1435546875
218214936,1500,building,Blk 162,residential,"(103.91412859999998, 103.91412859999998)",95.0908203125
